id,question,answer1
905,thầy cô cho em bao giờ có lịch phỏng vấn diện xét tuyển 1.3 ạ,"Em đợi từ giờ đến 31/5 sẽ có lịch phỏng vấn. 
Kế hoạch phỏng vấn đang phụ thuộc tình hình dịch bệnh Covid (đang khá là căng thẳng, chắc em cũng biết). Nên nhà trường sẽ thông tin cho em sớm ngay sau khi có kế hoạch phỏng vấn cuối cùng."
906,cho em hỏi là nếu 3 năm tbm mỗi năm trên 8.0 nhưng có 1 học kì của 1 năm dưới 8.0 thì có đủ điều kiện xét tuyển tài năng không ạ?,"Chào em,
Điều kiện học bạ xét tuyển tài năng là điểm tổng kết trung bình năm lớp 10, 11, 12 của em (không tính môn Thể dục và Giáo dục quốc phòng) phải đạt từ 8,0 trở lên.
Như vậy, nếu một kỳ của một môn, hoặc một môn bị dưới 8,0 nhưng có môn khác kéo lên, miễn là điểm TBC đạt từ 8,0 trở lên là được em nhé"
907,"Nhà trường cho em hỏi khi nào sẽ có giấy báo trúng tuyển cho các thí sinh xét tuyển tài năng ạ?
Và giấy báo có được gửi về tận nhà qua bưu điện không ạ?
Em cảm ơn ạ.","Chào em,
Cuối tuần này sẽ tải giấy báo bản scan PDF có dấu lên tài khoản của những bạn đã xác nhận chính thức trước, sau đó gửi bưu phẩm sau.
Em có thể check tại dangkytuyensinh.hust.edu.vn, nhưng dự kiến là cuối tuần này, đầu tuần sau mới có em nhé."
908,"Cho em hỏi là trong thông báo mới nhất về hồ sơ xét tuyển tài năng thì trường nói là sẽ được cộng tối đa 10 điểm nếu có các giải phụ trong khi trước đó thì trên fb chính của trường có nói là ảnh thẻ, học bạ chụp đẹp rõ ràng và các thứ khác cũng được cộng
Vậy chi tiết và chính xác nhất về 10 điểm cộng này là sao ạ","Cho em hỏi ké ạ, trên trang ts có ghi nếu có thêm thành tích, học tập, KHKT,... sẽ được cộng tối đa 10 điểm, mà sao em chọn lại k được cộng vậy ạ"
909,"Em có đăng kí online học bổng hỗ trợ học tập ngày 19/9/2020- hạn cuối, do không kịp xin công chứng nên em đã tải hình ảnh bản gốc ( gọi cho hotline chuyên viên bảo được) sau khi gửi xem lại cứ thấy sai ngày sinh và điểm trung bình nên hơi lo lắng. Cho em hỏi có cách nào kiểm tra mình đăng kí thành công chưa và sau nhập học thì có thông tin gì về học bổng hỗ trợ học tập không ạ?","Em liên hệ cô Hiền để hỏi về học bổng nhé. Cô Hiền - 0388 955 998
Cô Hiền cũng là người lên danh sách từ form các em đã đăng ký:"
910,Quy định mới của Trường về đào tạo đối với hệ tín chỉ được áp dụng từ khi nào?,Quy định đào tạo đại học hệ chính quy theo hệ thống tín chỉ tại Trường ban hành kèm theo Quyết định số: 268 /QĐ-ĐHBK ngày 07 tháng 07 năm 2016 của Hiệu trưởng. Quy định này có hiệu lực từ ngày 07 tháng 07 năm 2016. Quy định này thay thế Quy định ban hành kèm theo Quyết định số 564/ĐHBK-ĐT ngày 17 tháng 5 năm 2013 của Hiệu trưởng trường Đại học Bách Khoa - ĐHĐN.
911,Chương trình đào tạo là gì?,"Chương trình đào tạo thể hiện trình độ đào tạo; đối tượng đào tạo, điều kiện nhập học và điều kiện tốt nghiệp; mục tiêu đào tạo, chuẩn kiến thức, kỹ năng của người học khi tốt nghiệp; khối lượng kiến thức lý thuyết, thực hành, thực tập; kế hoạch đào tạo theo thời gian thiết kế; phương pháp và hình thức đào tạo; cách thức đánh giá kết quả học tập; các điều kiện thực hiện chương trình.

Chương trình đào tạo được cấu trúc từ các học phần thuộc hai khối kiến thức: giáo dục đại cương và giáo dục chuyên nghiệp."
912,Học phần là gì?,"Học phần là khối lượng kiến thức tương đối trọn vẹn, thuận tiện cho sinh viên tích lũy trong quá trình học tập. Kiến thức trong mỗi học phần được thiết kế kiểu mô đun theo từng môn học hoặc được kết cấu dưới dạng tổ hợp từ nhiều môn học thành một môn học mới. Mỗi học phần được ký hiệu bằng một mã riêng do Trường qui định."
913,Có những loại học phần nào?,"- Học phần bắt buộc: là học phần chứa đựng những nội dung chính yếu của mỗi chương trình và bắt buộc mỗi sinh viên phải tích luỹ;

- Học phần tự chọn bắt buộc: là học phần chứa đựng những mảng nội dung chính yếu của ngành hay nhóm ngành đào tạo, mà sinh viên bắt buộc phải chọn một số lượng xác định trong số nhiều học phần tương đương được quy định cho ngành đó;

- Học phần tự chọn tự do: là học phần sinh viên có thể tự do đăng ký học hay không tùy theo nguyện vọng.

- Học phần thay thế: Học phần thay thế được sử dụng thay thế cho một học phần có trong chương trình đào tạo khoá trước nhưng khoá sau không còn tổ chức giảng dạy nữa, hoặc là một học phần tự chọn thay cho một học phần tự chọn khác mà sinh viên học nhưng không đạt (điểm F).

Học phần thay thế còn áp dụng cho những trường hợp: cùng một học phần nhưng số tín chỉ của học phần khoá sau khác với khoá trước.

- Học phần tương đương: Học phần tương đương là một hay một nhóm học phần thuộc chương trình đào tạo của một khóa, ngành khác đang tổ chức đào tạo tại Trường hoặc trường khác, được phép tích lũy để thay cho một hay một nhóm học phần trong chương trình đào tạo của ngành đào tạo."
914,Có bao nhiêu mức độ ràng buộc giữa 2 học phần A và B nào đó của chương trình đào tạo?,"Xét 2 học phần bất kỳ A và B trong một chương trình đào tạo thì có thể có 4 mức độ ràng buộc như sau:

- “Tiên quyết”, là mức độ ràng buộc cao nhất. Nếu học phần A là học phần tiên quyết của học phần B thì sinh viên phải học và đạt (tích lũy) học phần A rồi mới đăng ký được học phần B.

- “Học trước”, là mức độ ràng buộc thấp hơn so với “tiên quyết”. Nếu học phần A là học phần trước của học phần B thì sinh viên phải học học phần A ở học kỳ trước, rồi mới có thể đăng ký được học phần B.

- “Song hành”, là mức độ ràng buộc thấp hơn so với “học trước”. Nếu học phần B là học phần song hành với học phần A thì cho phép sinh viên: đăng ký học phần B cùng với học phần A trong cùng một học kỳ hoặc đăng ký học phần B sau khi đã học học phần A.

- Không có ràng buộc nào giữa 2 học phần A và B."
915,Thông tin về sự ràng buộc giữa các học phần trong chương trình đào tạo được cung cấp ở đâu?,Thông tin về sự ràng buộc giữa các học phần trong chương trình đào tạo được cung cấp ở website “hệ thống thông tin sinh viên” . Sinh viên đăng nhập rồi xem ở mục [Cá nhân] / [Chương trình đào tạo] để biết thông tin về sự ràng buộc giữa các học phần trong chương trình đào tạo ngành mình học.
916,Tín chỉ là gì?,"Tín chỉ là đơn vị dùng để đo lường khối lượng học tập. Một tín chỉ được quy định bằng 15 tiết học lý thuyết, 30 tiết thực hành, thí nghiệm hoặc thảo luận, bằng 60 giờ thực tập tại cơ sở hoặc bằng 45 giờ làm tiểu luận, bài tập lớn, đồ án hoặc khoá luận tốt nghiệp.

Để tiếp thu được một tín chỉ sinh viên phải dành ít nhất 30 giờ chuẩn bị ngoài giờ lên lớp.
"
917,Kết quả học tập của sinh viên được đánh giá như thế nào?,"Kết quả học tập của sinh viên được đánh giá sau từng học kỳ và cuối khóa qua các tiêu chí sau:

a.      Khối lượng học tập đăng ký: là số tín chỉ của các học phần mà sinh viên đăng ký học trong mỗi học kỳ, gồm cả học phần học lần đầu và học từ lần thứ 2 trở đi;

b.      Khối lượng kiến thức tích lũy: là tổng số tín chỉ của các học phần đã tích lũy được (có điểm chữ là A+, A, B+, B, C+, C, D+ hoặc D) tính từ đầu khóa học;

c.      Điểm trung bình chung học kỳ: là điểm trung bình có trọng số của các học phần mà sinh viên đăng ký học trong học kỳ đó, gồm cả học phần học lần đầu và học từ lần thứ 2 trở đi. Nếu có học phần học nhiều lần thì lấy điểm cao nhất trong các lần học để tính. Trọng số của các học phần là số tín chỉ tương ứng của các học phần đó;

d.      Điểm trung bình chung tích lũy: là điểm trung bình của các học phần mà sinh viên đã tích luỹ được (có điểm chữ là A+, A, B+, B, C+, C, D+ hoặc D), tính từ đầu khóa học cho tới thời điểm được xem xét. Trọng số của các học phần là số tín chỉ tương ứng của các học phần đó."
918,Mỗi năm học có mấy học kỳ & có bắt buộc phải học tất cả các học kỳ hay không?,"Một năm học có hai học kỳ chính và một học kỳ phụ (kỳ hè). Học kỳ chính là học kỳ bắt buộc phải học. Học kỳ hè không bắt buộc phải học. Trong học kỳ hè sinh viên học các học phần học chậm tiến độ ở học kỳ chính, hoặc học lại các học phần chưa đạt, hoặc để cải thiện điểm, hoặc học vượt các học phần có ở các học kỳ sau nếu trong kỳ hè có lớp.

Kế hoạch đào tạo từng học kỳ thể hiện trong chương trình đào tạo của ngành và được công bố ở website của Trường. Sự thay đổi về chương trình đào tạo, kế hoạch đào tạo được cập nhật ở website đào tạo của Nhà trường."
919,Thời gian tối đa để sinh viên hoàn thành khóa học là bao lâu?,"Thời gian tối đa hoàn thành chương trình gồm: thời gian thiết kế cho chương trình và thời gian gia hạn cho phép.

-         Từ trước đến khóa 2014: Ngành Kinh tế xây dựng, Quản lý công nghiệp, Sư phạm kỹ thuật có thời gian thiết kế là 4,5 năm (9 học kỳ chính) và thời gian gia hạn là 4 học kỳ chính. Các ngành khác có thời gian thiết kế là 5 năm (10 học kỳ chính) và thời gian gia hạn là 6 học kỳ chính.

-         Từ khóa 2015 về sau: Chương trình đào tạo tất cả các ngành có thời gian thiết kế là 4,5 năm (9 học kỳ chính) và thời gian gia hạn là 4 học kỳ chính.

Thời gian sinh viên ngừng học do bị ốm, do được điều động vào lực lượng vũ trang thì không tính vào thời gian tối đa được phép học nói trên. Đối tượng được hưởng chính sách ưu tiên theo quy định tại Quy chế tuyển sinh đại học, cao đẳng hệ chính quy không bị hạn chế về thời gian tối đa để hoàn thành chương trình, tuy nhiên nếu kết quả học tập quá kém thì vẫn có thể bị buộc thôi học."
920,Lớp sinh viên là gì?,"Khi nhập học sinh viên cùng ngành được xếp vào một lớp cụ thể theo ngành học gọi là “lớp sinh viên”. Lớp sinh viên duy trì trong cả khoá học, có ký hiệu lớp, có hệ thống cán bộ lớp, cán bộ Đoàn, Hội sinh viên và Giảng viên chủ nhiệm/ cố vấn học tập. Sinh viên đã học hết thời gian thiết kế của khóa học thì sinh hoạt với sinh viên ở lớp sinh viên cùng ngành ở khóa sau.
"
921,Lớp học phần là gì?,"Lớp học phần được tổ chức theo từng học phần dựa vào kết quả đăng ký học tập của sinh viên ở từng học kỳ. Mỗi lớp học phần có mã số riêng, có thời khoá biểu và giảng viên phụ trách. Trong một năm học, mỗi học phần có ít nhất một lớp học phần.
"
922,Mã lớp học phần được quy ước như thế nào?,"Quy ước mã lớp học phần: là dãy ký tự gồm: (a) 7 ký tự số chỉ mã học phần, (b) tiếp đến là 4 ký tự số chỉ mã học kỳ, (c) tiếp đến là 2 ký tự thể hiện rằng lớp này được mở theo kế hoạch cho khóa nào, (d) tiếp đến là 2 ký tự số thể hiện lớp này mở cho sinh viên ngành nào, (e) tiếp đến có thể là 1 ký tự chữ thể hiện lớp học phần nhóm con.

Nếu lớp mở theo kế hoạch cho 1 khóa thì (c) là 2 ký tự số. Các lớp học phần này gọi là lớp mở chính khóa.

Nếu lớp mở chung cho sinh viên các khóa thì (c) là 2 ký tự chữ, ví dụ xx hoặc xy và (d) là 2 ký tự số bắt đầu bằng 9, ví dụ 91, 92,..."
923,Thẻ sinh viên là gì?,"Thẻ sinh viên là thẻ bằng nhựa, có kích thước theo tiêu chuẩn về thẻ để sinh viên sử dụng trong các giao dịch liên quan. Thẻ sinh viên của Trường được tích hợp với thẻ đa năng của ngân hàng Đông Á và gọi là thẻ sinh viên liên kết. Sinh viên dùng thẻ này để chứng minh nhân thân khi giao tiếp trong Trường cũng như dùng để thực hiện các giao dịch tài chính với ngân hàng Đông Á thông qua máy ATM, cũng như các ngân hàng khác. Sinh viên được chuyên viên ngân hàng hướng dẫn, tư vấn trong việc kê khai hồ sơ làm thẻ khi mới nhập học, được miễn phí khi làm thẻ lần đầu và phải đóng lệ phí ở các lần làm lại thẻ nếu bị mất, hỏng, hết hạn. Sinh viên mới nhập học được tổ chức làm thẻ tập trung theo đơn vị lớp sinh hoạt.
"
924,"Nếu không làm thẻ tập trung theo lớp, bị mất hoặc hỏng thẻ thì cần phải làm gì?","Sinh viên không có thẻ sẽ không được dự thi, bị từ chối giải quyết các công việc (trừ việc liên hệ làm thẻ sinh viên).

Sinh viên phải nhanh chóng và tự liên hệ ngân hàng Đông Á để làm thẻ nếu không làm thẻ theo đợt chung với lớp khi mới nhập học, nếu thẻ bị mất hoặc hỏng.
"
